archive,path,status,baseline_archive,bytes,member_date
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Preserve/Special_2/MysticPond.xdb,changed,data.pak,845,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Preserve/Special_3/SparklingFountain.xdb,changed,data.pak,995,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Preserve/Special_4/BloomingGrove.xdb,changed,data.pak,984,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Preserve/Special_5/TreantSamplings.xdb,changed,data.pak,1002,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Preserve/TownHall/Capitol.xdb,changed,data.pak,941,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Preserve/TownHall/City_Hall.xdb,changed,data.pak,945,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Preserve/TownHall/Town_Hall.xdb,changed,data.pak,861,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_2/CentaurCamp.xdb,changed,data.pak,967,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_2/CentaurOutpost.xdb,changed,data.pak,847,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_3/WarPavillion.xdb,changed,data.pak,961,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_3/WarriorsTents.xdb,changed,data.pak,850,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_4/HouseOfBones.xdb,changed,data.pak,961,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_4/HouseOfSpirits.xdb,changed,data.pak,993,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_5/ChamberOfRage.xdb,changed,data.pak,979,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_5/ChamberOfWrath.xdb,changed,data.pak,1006,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_6/WyvernCliff.xdb,changed,data.pak,844,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_6/WyvernTower.xdb,changed,data.pak,965,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_7/CyclopAbyss.xdb,changed,data.pak,965,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Dwelling_7/CyclopChasm.xdb,changed,data.pak,845,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Fort/Castle.xdb,changed,data.pak,908,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Fort/Citadel.xdb,changed,data.pak,907,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Fort/Fort.xdb,same,data.pak,816,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Marketplace/Resource_Silo.xdb,changed,data.pak,964,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Special_1/HallOfMastership.xdb,changed,data.pak,973,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Special_1/HallOfMight.xdb,changed,data.pak,963,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Special_1/HallOfTrial.xdb,changed,data.pak,872,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Special_2/GarbagePile.xdb,changed,data.pak,977,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Special_3/TravellersShelter.xdb,changed,data.pak,836,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Special_4/PileOfOurFoes.xdb,changed,data.pak,836,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/Special_5/SlaveMarket.xdb,changed,data.pak,831,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/TownHall/Capitol.xdb,changed,data.pak,929,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/TownHall/CityHall.xdb,changed,data.pak,935,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownBuildingSharedStats/Stronghold/TownHall/TownHall.xdb,changed,data.pak,852,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Alemadros.xdb,changed,data.pak,482,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Ayer.xdb,changed,data.pak,461,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Batta.xdb,changed,data.pak,459,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Casim.xdb,changed,data.pak,468,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Davvad.xdb,changed,data.pak,470,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Demir.xdb,changed,data.pak,474,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Dgoh.xdb,changed,data.pak,461,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Efdal.xdb,changed,data.pak,464,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Gan.xdb,changed,data.pak,459,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Hikm.xdb,changed,data.pak,455,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Mahk.xdb,changed,data.pak,455,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Mans.xdb,changed,data.pak,463,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/MinusDefenceOffence.xdb,changed,data.pak,467,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Naz.xdb,changed,data.pak,468,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Rag.xdb,changed,data.pak,463,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Tier4.xdb,changed,data.pak,455,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Tirith.xdb,changed,data.pak,476,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Towers.xdb,changed,data.pak,439,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Umar.xdb,changed,data.pak,473,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Random/Zeid.xdb,changed,data.pak,459,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Alemadros.xdb,changed,data.pak,488,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Davvad.xdb,changed,data.pak,475,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Hikm.xdb,changed,data.pak,460,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Insar.xdb,changed,data.pak,464,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Lal.xdb,changed,data.pak,402,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Lorekeep.xdb,changed,data.pak,362,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Say_in_3_campany.xdb,changed,data.pak,515,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Academy/Script/Say_in_6_campany.xdb,changed,data.pak,515,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Alklomed.xdb,changed,data.pak,463,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Angband.xdb,changed,data.pak,479,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Balvalak.xdb,changed,data.pak,461,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Dolnur.xdb,changed,data.pak,467,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Efelgul.xdb,changed,data.pak,469,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Firingil.xdb,changed,data.pak,465,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Gibirlad.xdb,changed,data.pak,481,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Gortadan.xdb,changed,data.pak,469,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Himannun.xdb,changed,data.pak,475,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Ilutang.xdb,changed,data.pak,467,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Kirirat.xdb,changed,data.pak,463,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Laskurun.xdb,changed,data.pak,467,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Mitbarad.xdb,changed,data.pak,481,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Narmor.xdb,changed,data.pak,489,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Nazhir.xdb,changed,data.pak,471,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Pelduat.xdb,changed,data.pak,479,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Rogmir.xdb,changed,data.pak,477,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Tondnor.xdb,changed,data.pak,471,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Torondir.xdb,changed,data.pak,479,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Random/Vinhit.xdb,changed,data.pak,459,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Aanhost.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Balnur.xdb,changed,data.pak,462,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Dolnur .xdb,changed,data.pak,452,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Eahost.xdb,changed,data.pak,464,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Efelnur.xdb,changed,data.pak,474,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Fouhost.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Gibirnur.xdb,changed,data.pak,486,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Gortadan.xdb,changed,data.pak,474,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Himannur.xdb,changed,data.pak,480,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Iarvain .xdb,changed,data.pak,458,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Ilunur.xdb,changed,data.pak,470,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Miahost.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Narmor.xdb,changed,data.pak,474,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Pelnur.xdb,changed,data.pak,482,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Seahost.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Toahost.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Tondnur.xdb,changed,data.pak,476,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Vesteyn.xdb,changed,data.pak,339,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Waahost.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Dungeon/Script/Ziahost.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Test.xdb,changed,data.pak,484,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/AmmoCart.xdb,changed,data.pak,480,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Crystals.xdb,changed,data.pak,478,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Defence2.xdb,changed,data.pak,495,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/ExtraOre.xdb,changed,data.pak,476,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/ExtraWood.xdb,changed,data.pak,482,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/FirstAidTent.xdb,changed,data.pak,486,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Gems.xdb,changed,data.pak,470,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Gold250.xdb,changed,data.pak,476,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Heroes.xdb,changed,data.pak,474,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Luck.xdb,changed,data.pak,477,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Market.xdb,changed,data.pak,486,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Morale.xdb,changed,data.pak,482,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Offence2.xdb,changed,data.pak,492,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Thieves.xdb,changed,data.pak,484,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Tier1.xdb,changed,data.pak,484,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Tier2.xdb,changed,data.pak,488,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Tier3.xdb,changed,data.pak,490,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Tier4.xdb,changed,data.pak,488,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Towers.xdb,changed,data.pak,474,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Random/Walls.xdb,changed,data.pak,470,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/AmmoCart.xdb,changed,data.pak,448,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Crystals.xdb,changed,data.pak,446,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Defence2.xdb,changed,data.pak,463,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/ExtraOre.xdb,changed,data.pak,487,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/ExtraWood.xdb,changed,data.pak,450,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/FirstAidTent.xdb,changed,data.pak,458,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Gems.xdb,changed,data.pak,471,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Gold250.xdb,changed,data.pak,481,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Heroes.xdb,changed,data.pak,442,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Luck.xdb,changed,data.pak,482,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Market.xdb,changed,data.pak,491,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Market_1.xdb,changed,data.pak,358,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Morale.xdb,changed,data.pak,452,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Offence2.xdb,changed,data.pak,456,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Thieves.xdb,changed,data.pak,485,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Tier1.xdb,changed,data.pak,458,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Tier2.xdb,changed,data.pak,493,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Tier3.xdb,changed,data.pak,458,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Tier4.xdb,changed,data.pak,493,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Towers.xdb,changed,data.pak,475,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Fortress/Script/Walls.xdb,changed,data.pak,440,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Alexandretta.xdb,changed,data.pak,468,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Bailey.xdb,changed,data.pak,466,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Castlegate.xdb,changed,data.pak,462,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Chillbury.xdb,changed,data.pak,467,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Claxton.xdb,changed,data.pak,464,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Devicey.xdb,changed,data.pak,472,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Dunhart.xdb,changed,data.pak,462,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/ExtraOre.xdb,changed,data.pak,448,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/FirstAidTent.xdb,changed,data.pak,458,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Glenheim.xdb,changed,data.pak,476,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Kildersom.xdb,changed,data.pak,464,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Merlon.xdb,changed,data.pak,472,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Millfield.xdb,changed,data.pak,478,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Ships.xdb,changed,data.pak,438,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Sorreth.xdb,changed,data.pak,467,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Stormdale.xdb,changed,data.pak,489,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Sulfur.xdb,changed,data.pak,438,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Tier4.xdb,changed,data.pak,462,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Timberwood.xdb,changed,data.pak,473,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Random/Walls.xdb,changed,data.pak,440,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Abyss.xdb,changed,data.pak,437,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Barrington.xdb,changed,data.pak,468,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Bayworth.xdb,changed,data.pak,464,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Chertles.xdb,changed,data.pak,464,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Chillbury.xdb,changed,data.pak,473,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Dummar.xdb,changed,data.pak,391,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Eterdef.xdb,changed,data.pak,459,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Exeter.xdb,changed,data.pak,460,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Fair.xdb,changed,data.pak,447,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Flarhole .xdb,changed,data.pak,445,2107-12-31-23-59-56
Universe_mod.pak,GameMechanics/TownSpecialization/Haven/Script/Fork.xdb,changed,data.pak,441,2107-12-31-23-59-56
